"","Cruise","Station","Type","mon.day.yr","hh.mm","Longitude","Latitude","WCDepth","SampleDepth","QF.0","TEMP","QF.1","PSAL","QF.2","DOXY.umol.l.","QF.3","DateTime"
"3208163","ICES/74CHSES620a ","3694","B","7/18/1996","14:44",-9.15699999999998,56.4448,694,675,0,9.423,0,35.357,0,254.57,0,1996-07-18 14:44:00
"1774908","ICES/58EJENQ484  ","0474","B","4/17/1990","04:19",4.833,59.433,214,100,0,6.78,0,NA,NA,NA,NA,1990-04-17 04:19:00
"2872677","ICES/902BENQ82401","0044","B","7/20/1991","17:45",5,40,2600,19,0,23.23,0,37.499,0,234.47,0,1991-07-20 17:45:00
"1676040","ICES/48UDENQ82497","2E01","B","10/27/1997","00:00",12.417,44.75,14,11.5,0,18.77,0,35.203,0,173.73,0,1997-10-27 00:00:00
"1619427","ICES/48UDENQ82492","D080","B","5/15/1992","00:00",12.65,45.125,28,1.4,0,16.581,0,33.991,0,NA,NA,1992-05-15 00:00:00
"3292372","ICES/74SCENQ716j ","0143","B","5/10/2000","14:41",-5.25619999999998,60.7877,837,95,0,7.99,0,35.272,0,NA,NA,2000-05-10 14:41:00
"1949954","ICES/58JHENQ452  ","0936","B","10/29/1994","11:13",4.684,62.6007,181,95,0,8.521,0,35.0975,0,NA,NA,1994-10-29 11:13:00
"2958710","ICES/77ARENQ719g ","0617","B","11/28/2001","11:30",14.557,55.6497,54,5,0,7.31,0,7.469,0,NA,NA,2001-11-28 11:30:00
"3240912","ICES/74SCENQ639  ","0235","B","6/7/1997","01:02",2.6028,60.9752,167,15,0,9.69,0,35.067,0,NA,NA,1997-06-07 01:02:00
"2735847","ICES/29GDENQ82477","0041","B","3/14/1990","08:02",-1.93329999999997,36.5167,1240,475,0,13.061,0,38.431,0,NA,NA,1990-03-14 08:02:00
"3425753","ICES/74SCENQ716z ","0517","B","10/14/2006","13:20",-2.66379999999998,60.5002,148,15,0,12.6,0,35.319,0,NA,NA,2006-10-14 13:20:00
"2315310","ICES/58GDENQ611e ","0032","B","9/18/2004","07:46",8.5167,58.2667,22,20,0,15.726,0,31.446,0,230.9,0,2004-09-18 07:46:00
"1350388","ICES/06HRENQ608av","0261","B","9/1/2006","06:00",7.9,54.1883,0,0.5,0,18.3,0,32.5142,0,NA,NA,2006-09-01 06:00:00
"3330253","ICES/74SCENQ716l ","0132","B","3/4/2002","12:27",-5.9982,58.407,99,70,0,8.08,0,34.769,0,NA,NA,2002-03-04 12:27:00
"1996880","ICES/58MSENQ484  ","0869","B","11/16/1995","11:56",5.6708,62.1563,108,10,0,9.76,0,31.0233,0,NA,NA,1995-11-16 11:56:00
"2876163","ICES/90P2        ","0103","B","4/30/1991","05:41",-11,58,2000,65,0,9.4,0,35.38,0,NA,NA,1991-04-30 05:41:00
"614091","ICES/35EUENQ630d0","0043","B","4/7/1997","16:39",4.9583,42.925,354,1,0,13.523,0,37.67,0,NA,NA,1997-04-07 16:39:00
"2445201","ICES/58AAENQ679r ","1071","B","11/1/2008","20:29",5.1858,56.9998,56,25,0,9.542,0,34.7122,0,NA,NA,2008-11-01 20:29:00
"1785521","ICES/58GD        ","0222","B","5/14/1990","14:31",9.0833,58.2,415,340,0,7.41,0,35.226,0,NA,NA,1990-05-14 14:31:00
"2097701","ICES/58JHENQ679a ","1103","B","11/25/1998","11:52",5.9993,57.9975,300,5,0,8.245,0,32.3079,0,NA,NA,1998-11-25 11:52:00
"3252934","ICES/74CUENQ716g ","0434","B","12/13/1998","17:05",-6.60700000000003,57.9267,46,15,0,9.96,0,34.486,0,NA,NA,1998-12-13 17:05:00
"3005359","ICES/77STENQ719ai","0215","B","9/18/2007","11:30",15.0403,56.168,15,15,0,7.65,0,7.183,0,290.3,0,2007-09-18 11:30:00
"2952682","ICES/77CBENQ719f ","0001","B","3/14/2000","12:35",11.4333,58.2583,61,50,0,4.98,0,33.265,0,300.57,0,2000-03-14 12:35:00
"754527","ICES/35HTENQ630e0","0068","B","9/27/1999","11:25",14.7092,39.1122,3288,228,0,13.98,0,38.6,0,188.02,0,1999-09-27 11:25:00
"2311399","ICES/58AAENQ679j ","1170","B","12/4/2004","07:34",8.21,62.8127,322,90,0,9.241,0,34.2025,0,NA,NA,2004-12-04 07:34:00
"1177850","ICES/07PEENQ540B ","9780","B","8/5/1995","11:04",12.4502,54.6502,18,14.8,0,12.653,0,13.159,0,NA,NA,1995-08-05 11:04:00
"3067235","ICES/74SC        ","0097","B","4/20/1991","12:31",-0.663799999999981,60.834,97,70,0,7.77,0,35.349,0,NA,NA,1991-04-20 12:31:00
"2845118","ICES/29CSENQ82400","0049","B","1/24/1998","05:45",-7.25670000000002,36.0342,879,775,0,10.219,0,35.62,0,NA,NA,1998-01-24 05:45:00
"2433426","ICES/58AAENQ679s ","0208","B","2/27/2008","15:55",6.7992,61.1627,975,20,0,5.949,0,31.1546,0,NA,NA,2008-02-27 15:55:00
"984394","ICES/062ZENQ82491","0003","B","8/7/1991","01:50",12.7767,41.0168,410,299.3,0,13.976,0,38.656,0,176.41,0,1991-08-07 01:50:00
"1881835","ICES/58JHENQ452  ","0856","B","6/16/1992","13:59",0.999,56.251,78,15,0,13.778,0,34.9765,0,NA,NA,1992-06-16 13:59:00
"595022","ICES/35TTENQ630b4","0B02","B","7/2/1996","21:03",3.2833,42.5667,88,80,0,13.46,0,38.097,0,NA,NA,1996-07-02 21:03:00
"208490","ICES/26MHVEI1047 ","0036","B","2/15/1998","08:50",-5.94999999999999,61.0333,278,3,0,7.3489,0,35.1305,0,NA,NA,1998-02-15 08:50:00
"1487050","ICES/4590ENQ567co"," 1965","B","6/24/2008","12:04",-9.1542,53.2327,17,16.5,0,14.64,0,35.42,0,234.47,0,2008-06-24 12:04:00
"1250131","ICES/06WHENQ710a/","0013","B","2/3/1999","11:56",0.6367,56.216,143,75,0,7.231,0,34.915,0,NA,NA,1999-02-03 11:56:00
"3291943","ICES/74SCENQ716j ","0132","B","5/9/2000","14:50",-2.23820000000001,59.2798,76,25,0,8.26,0,34.961,0,NA,NA,2000-05-09 14:50:00
"371402","ICES/26MHENQ1047 ","0046","B","2/19/2007","15:38",-4.43200000000002,60.483,994,10,0,8.332,0,35.292,0,NA,NA,2007-02-19 15:38:00
"3312677","ICES/74SCENQ716k ","0223","B","5/5/2001","21:57",-4.35399999999998,60.4732,842,40,0,9.03,0,35.341,0,NA,NA,2001-05-05 21:57:00
"1877237","ICES/58JHENQ452  ","0319","B","4/11/1992","01:36",4.249,62.683,173,75,0,8.037,0,35.2743,0,NA,NA,1992-04-11 01:36:00
"2084623","ICES/58GSENQ679a ","0701","B","7/11/1998","19:23",-1.93400000000003,59.2838,97,45,0,10.359,0,35.1453,0,NA,NA,1998-07-11 19:23:00
"3394990","ICES/74CUENQ716u ","0370","B","9/7/2005","08:45",-6.37099999999998,57.5142,34,5,0,13.37,0,34.407,0,NA,NA,2005-09-07 08:45:00
"2330808","ICES/58JHENQ679j ","1122","B","11/7/2004","18:28",7.1148,62.6205,84,30,0,12.044,0,33.0321,0,NA,NA,2004-11-07 18:28:00
"2988335","ICES/77ARENQ719x ","0605","B","11/22/2005","11:00",15.8178,55.8325,56,20,0,6.03,0,7.227,0,NA,NA,2005-11-22 11:00:00
"1171780","ICES/07PEENQ540B ","8807","B","3/22/1995","15:35",11.055,54.0583,23,21,0,3.382,0,17.02,0,375.15,0,1995-03-22 15:35:00
"2979882","ICES/77ARENQ719t ","0434","B","6/30/2004","09:15",15.9833,55.25,92,15,0,13.14,0,7.446,0,321.56,0,2004-06-30 09:15:00
"2400549","ICES/58AAENQ679q ","0117","B","2/9/2007","06:04",4.3128,58.3927,297,293,0,7.154,0,35.1981,0,NA,NA,2007-02-09 06:04:00
"609718","ICES/35EUENQ630d0","0H22","B","4/5/1997","10:06",5.171,42.9648,0,275,0,13.295,0,38.471,0,NA,NA,1997-04-05 10:06:00
"2425609","ICES/58JHENQ679q ","0752","B","7/17/2007","10:22",-0.0830000000000268,60.751,100,50,0,9.992,0,35.3594,0,NA,NA,2007-07-17 10:22:00
"2766171","ICES/29GDENQ82432","0032","B","6/24/1992","22:56",3.5133,41.785,1587,500,0,13.195,0,NA,NA,NA,NA,1992-06-24 22:56:00
"593640","ICES/35TTENQ630c4","3512","B","2/9/1996","09:06",7.536,43.573,0,65.2,0,13.792,0,38.076,0,NA,NA,1996-02-09 09:06:00
"1449343","ICES/45CEENQ762e ","0795","B","2/24/2004","14:32",-10.7485,52.9987,131,15,0,10.0901,0,35.3674,0,NA,NA,2004-02-24 14:32:00
"2297599","ICES/58AAENQ679i ","0114","B","2/23/2004","07:13",6.9177,61.0982,870,625,0,7.103,0,35.0024,0,NA,NA,2004-02-23 07:13:00
"2694546","ICES/68CAOME620e ","9818","B","12/13/1997","13:19",-9.74669999999998,41.6867,2575,35,0,16.2355,0,35.8875,0,NA,NA,1997-12-13 13:19:00
"2207818","ICES/58MSENQ679d ","0001","B","1/12/2001","21:10",4.617,60.7508,170,80,0,9.071,0,34.0342,0,NA,NA,2001-01-12 21:10:00
"2970639","ICES/77ARBMPR17  ","0043","B","1/19/2003","10:33",11.325,57.5333,44,15,0,3.91,0,31.861,0,329.6,0,2003-01-19 10:33:00
"44227","ICES/26GT        ","0241","B","9/18/1991","19:00",10.7667,55.65,44,43,0,13.37,0,31.06,0,115.67,0,1991-09-18 19:00:00
"858445","ICES/35HTENQ630e0","0475","B","11/4/2003","15:37",-5.8073,47.902,127,40,0,13.668,0,35.61,0,NA,NA,2003-11-04 15:37:00
"878711","ICES/35TTENQ630n4","0620","B","6/9/2004","14:04",5.13,42.5,0,280,0,13.39,0,38.55,0,175.52,0,2004-06-09 14:04:00
"1883180","ICES/58JHENQ452  ","0923","B","6/25/1992","10:37",6.751,57.625,284,25,0,10.338,0,33.881,0,NA,NA,1992-06-25 10:37:00
"229817","ICES/26MHENQ1047 ","0034","B","5/3/1999","10:20",-6.73329999999999,59.8333,838,225,0,8.8505,0,35.3453,0,NA,NA,1999-05-03 10:20:00
"1839927","ICES/58JHENQ484  ","0322","B","4/19/1991","15:55",4.052,62.89,725,15,0,8.117,0,35.3125,0,NA,NA,1991-04-19 15:55:00
"3155012","ICES/74CHSES620a ","7058","B","8/19/1995","14:11",-8.96850000000001,56.4343,144,121,0,10.055,0,35.425,0,252.33,0,1995-08-19 14:11:00
"3219203","ICES/74SCENQ716h ","0208","B","6/4/1996","07:13",-4.43900000000002,60.4822,996,180,0,7.75,0,35.23,0,NA,NA,1996-06-04 07:13:00
"667900","ICES/35TTENQ630d4","0025","B","8/25/1997","06:25",4.85,43.2138,101,84,0,13.96,0,38.06,0,NA,NA,1997-08-25 06:25:00
"73824","ICES/26MHENQ1047 ","0081","B","5/14/1992","19:33",-5.86419999999998,59.9497,933,350,0,8.366,0,35.3052,0,NA,NA,1992-05-14 19:33:00
"2126021","ICES/58GSENQ679b ","1637","B","12/1/1999","05:54",4.6565,54.082,45,44,0,11.136,0,34.6348,0,NA,NA,1999-12-01 05:54:00
"1375755","ICES/06WHENQ710ah","0089","B","1/24/2008","07:34",-1.55070000000001,57.7182,80,45,0,7.393,0,34.819,0,282.26,0,2008-01-24 07:34:00
"1484804","ICES/45CVENQ762e ","4284","B","5/25/2007","22:47",-10.8333,52.9988,137,1,0,12.1664,0,35.1783,0,NA,NA,2007-05-25 22:47:00
"1449412","ICES/45CEENQ762e ","0798","B","2/25/2004","01:54",-12.7475,52.9982,402,5,0,10.9225,0,35.5555,0,NA,NA,2004-02-25 01:54:00
"509850","ICES/35THENQ630d0","0388","B","6/8/1992","20:02",-2.75,46.25,99,80,0,11.342,0,35.687,0,NA,NA,1992-06-08 20:02:00
"558107","ICES/35LUENQ630b+","0104","B","5/10/1995","15:15",7.8638,43.4183,2300,68.7,0,13.207,0,38.475,0,NA,NA,1995-05-10 15:15:00
"3051951","ICES/74SC        ","0169","B","9/18/1990","07:33",-2.99549999999999,59.5013,75,55,0,13.06,0,35.021,0,NA,NA,1990-09-18 07:33:00
"509546","ICES/35THENQ630d0","0372","B","6/6/1992","19:14",-10.2333,47.25,4000,16,0,13.932,0,35.619,0,NA,NA,1992-06-06 19:14:00
"1773257","ICES/58EJENQ484  ","0145","B","2/15/1990","15:52",3.917,60,281,60,0,8.841,0,35.172,0,NA,NA,1990-02-15 15:52:00
"2235644","ICES/58GSENQ679f ","0675","B","6/20/2002","15:22",0.2508,56.251,83,15,0,13.602,0,34.4502,0,NA,NA,2002-06-20 15:22:00
"1171149","ICES/07PEENQ540B ","8778","B","3/15/1995","21:58",13.16,54.6533,17,3,0,3.123,0,8.59,0,408.2,0,1995-03-15 21:58:00
"1784191","ICES/58GD        ","0176","B","4/22/1990","17:39",8.9333,57.9833,469,355,0,7.44,0,35.212,0,NA,NA,1990-04-22 17:39:00
"2640878","ICES/67CE0011    ","0052","B","5/16/1991","13:05",9.485,58.395,148,75,0,6.16,0,34.869,0,NA,NA,1991-05-16 13:05:00
"2282816","ICES/58GSENQ679i ","0250","B","10/20/2003","16:40",2.9952,61.187,371,350,0,7.029,0,35.1612,0,NA,NA,2003-10-20 16:40:00
"1940732","ICES/58GSENQ452  ","1284","B","10/30/1994","23:26",-1.19670000000002,56.7478,69,35,0,10.823,0,34.5787,0,NA,NA,1994-10-30 23:26:00
"3172533","ICES/74CHSES620a ","9456","B","12/6/1995","21:04",-9.50119999999998,56.4687,1271,31,0,10.888,0,35.342,0,264.39,0,1995-12-06 21:04:00
"1347223","ICES/06GAENQ710ai","0131","B","7/26/2006","07:44",13.9693,54.8902,44,40,0,11.44,0,16.096,0,213.93,0,2006-07-26 07:44:00
"680160","ICES/35TTENQ630d4","0131","B","9/6/1997","06:05",5.2,43.2833,73,14,0,17.12,0,37.85,0,NA,NA,1997-09-06 06:05:00
"3220811","ICES/74SCENQ716h ","0320","B","10/17/1996","17:30",-3.173,61.351,1353,525,0,0.04,0,34.89,0,NA,NA,1996-10-17 17:30:00
"1366441","ICES/06SOENQ710ak","0214","B","4/24/2007","16:30",10.1367,54.9417,34,25,0,6.14,0,18.898,0,NA,NA,2007-04-24 16:30:00
"1657708","ICES/48URENQ82495","0F05","B","8/16/1995","01:28",14.5847,42.955,135,129,0,12.683,0,38.417,0,NA,NA,1995-08-16 01:28:00
"612566","ICES/35EUENQ630d0","0063","B","4/7/1997","13:34",5.0367,42.8,1358,406,0,13.426,0,38.546,0,NA,NA,1997-04-07 13:34:00
"510233","ICES/35THENQ63000","0426","B","8/31/1992","05:23",-0.0717000000000212,54.49,60,45,0,10.97,0,34.658,0,NA,NA,1992-08-31 05:23:00
"1246018","ICES/06HTENQ608AA","0920","B","6/16/1999","07:20",10.9083,54.0425,23,22,0,5.33,0,20.23,0,78.16,0,1999-06-16 07:20:00
"517382","ICES/35KRENQ630c4","2052","B","3/22/1993","10:56",7.3913,43.6412,0,45.8,0,12.932,0,38.042,0,NA,NA,1993-03-22 10:56:00
"2703566","ICES/68CAOME620e ","0064","B","5/20/1999","17:47",-10.5648,41.5,2603,601,0,11.2535,0,35.7995,0,NA,NA,1999-05-20 17:47:00
"2320521","ICES/58JHENQ679i ","0275","B","3/28/2004","20:15",-11.3327,55.4972,2674,80,0,10.101,0,35.4614,0,NA,NA,2004-03-28 20:15:00
"828643","ICES/35EUENQ630g6","1024","B","4/25/2002","07:30",3.9133,43.3517,66,35.5,0,13.254,0,37.911,0,NA,NA,2002-04-25 07:30:00
"711363","ICES/35HTENQ630d0","0160","B","3/1/1998","17:05",-1.64670000000001,45.5387,50,5.9,0,10.84,0,33.42,0,NA,NA,1998-03-01 17:05:00
"1629947","ICES/48UDENQENQ82","0123","B","5/3/1993","00:00",12.433,45.125,23,2,0,17.14,0,32.88,0,NA,NA,1993-05-03 00:00:00
"2109805","ICES/58AAVEI603CC","0003","B","3/21/1999","21:41",4.1933,62.8317,575,26,0,7.9173,0,35.2964,0,NA,NA,1999-03-21 21:41:00
"1001534","ICES/07AL        ","0150","B","5/8/1991","17:27",13.8133,55.0683,46,11,0,5.42,0,7.87,0,388.55,0,1991-05-08 17:27:00
"3438986","ICES/74SCENQ716ab","0298","B","8/14/2007","15:10",-2.42700000000002,58.8078,79,45,0,11.57,0,35.111,0,NA,NA,2007-08-14 15:10:00
"2891483","ICES/77CBENQ719ai","0061","B","5/15/1991","11:15",10.75,57.633,25,0.5,0,9.27,0,22.67,0,NA,NA,1991-05-15 11:15:00
"2350914","ICES/58GDENQ406g ","0200","B","8/18/2005","00:00",8.7667,58.4,160,20,0,14.439,0,33.411,0,233.58,0,2005-08-18 00:00:00
"2414285","ICES/58AAENQ679q ","1380","B","12/11/2007","05:32",3.278,60.7522,328,160,0,9.699,0,35.3495,0,NA,NA,2007-12-11 05:32:00
"1350100","ICES/06GAENQ710ai","0085","B","11/17/2006","01:13",13.0577,54.7942,29,13,0,7.83,0,7.725,0,340.76,0,2006-11-17 01:13:00
"2216255","ICES/58MSENQ679d ","0471","B","5/5/2001","11:14",3.0052,57.7503,62,25,0,6.723,0,35.0552,0,NA,NA,2001-05-05 11:14:00
"2716747","ICES/6899ENQ839a ","0085","B","11/28/2001","17:12",-7.70830000000001,37.0083,65,35.9,0,18.043,0,36.333,0,NA,NA,2001-11-28 17:12:00
"2980850","ICES/77ARENQ719t ","0578","B","9/20/2004","22:25",11.5325,57.1908,65,40,0,16.19,0,33.258,0,NA,NA,2004-09-20 22:25:00
"2202710","ICES/58GSENQ679f ","1438","B","12/13/2001","13:55",9.2652,58.0663,585,180,0,7.333,0,35.1239,0,NA,NA,2001-12-13 13:55:00
"1880935","ICES/58JHENQ452  ","0798","B","6/11/1992","04:57",3.399,58,82,75,0,7.335,0,35.0655,0,NA,NA,1992-06-11 04:57:00
"2412023","ICES/58AAENQ679r ","1253","B","11/2/2007","07:26",5.4093,60.8722,478,15,0,11.252,0,32.1612,0,NA,NA,2007-11-02 07:26:00
"2078648","ICES/58GDENQ611a ","0485","B","10/6/1998","07:00",8.9,58.3333,260,75,0,7.426,0,34.986,0,255.91,0,1998-10-06 07:00:00
"15477","ICES/26DA        ","2511","B","5/26/1990","19:30",3.6383,55.435,30,28,0,10.29,0,34.893,0,NA,NA,1990-05-26 19:30:00
"18246","ICES/26DA        ","4543","B","10/17/1990","18:49",10.945,57.7567,39,15,0,12.62,0,33.067,0,NA,NA,1990-10-17 18:49:00
"559195","ICES/35LUENQ630b+","0127","B","5/14/1995","08:17",7.8643,43.4182,2305,27.9,0,13.542,0,38.407,0,NA,NA,1995-05-14 08:17:00
"3229325","ICES/74ABOME620e ","3292","B","6/20/1997","14:54",-9.60180000000003,42.6658,976,21,0,18.167,0,35.63864,0,230.45,0,1997-06-20 14:54:00
"3311713","ICES/74SCENQ716k ","0173","B","3/6/2001","08:51",-3.65499999999997,54.0998,38,15,0,6.2,0,NA,NA,NA,NA,2001-03-06 08:51:00
"2123634","ICES/58GSENQ679b ","1490","B","11/19/1999","03:04",4.4965,59.2835,269,253,0,7.108,0,35.1954,0,NA,NA,1999-11-19 03:04:00
"1954054","ICES/58MSENQ452  ","0632","B","10/28/1994","18:49",7.1145,57.4488,117,15,0,9.525,0,33.7864,0,NA,NA,1994-10-28 18:49:00
"2450543","ICES/58JHENQ679r ","0327","B","4/15/2008","07:22",3.368,59.2885,164,30,0,6.623,0,34.0875,0,NA,NA,2008-04-15 07:22:00
"1280160","ICES/06GAENQ608ab","0461","B","10/19/2002","08:08",14.0813,54.9998,0,10,0,12.972,0,7.93,0,302.35,0,2002-10-19 08:08:00
"2318139","ICES/58GSENQ679j ","0497","B","10/27/2004","09:34",2.0002,60.0772,135,95,0,10.138,0,35.4128,0,NA,NA,2004-10-27 09:34:00
"221310","ICES/26TRENQ503b ","0042","B","10/16/1998","15:46",11.16,56.1317,48,20,0,12.95,0,32.94,0,165.69,0,1998-10-16 15:46:00
"630372","ICES/35EUENQ630d0","0026","B","5/2/1997","10:21",5.17,42.9633,850,69,0,13.992,0,37.999,0,NA,NA,1997-05-02 10:21:00
"1925069","ICES/58MSENQ452  ","1059","B","11/12/1993","08:40",6.9783,62.86,223,75,0,8.439,0,34.4588,0,NA,NA,1993-11-12 08:40:00
"2157649","ICES/58GSENQ679d ","0743","B","7/17/2000","23:10",3.9557,60.7532,322,30,0,7.178,0,34.7457,0,NA,NA,2000-07-17 23:10:00
"1312678","ICES/06WHENQ710ac","0012","B","12/3/2004","13:35",13.4902,54.7597,40,35,0,7.732,0,10.903,0,NA,NA,2004-12-03 13:35:00
"1725851","ICES/64MBJMP567ab","0407","B","8/13/2002","13:56",4.4062,52.2613,0,1,0,19.57,0,29.76,0,305.93,0,2002-08-13 13:56:00
"2234810","ICES/58GSENQ679f ","0624","B","6/13/2002","20:50",0.7483,57.25,89,40,0,7.532,0,34.879,0,NA,NA,2002-06-13 20:50:00
"3375025","ICES/74SCENQ716r ","0188","B","5/18/2004","22:59",-8.90230000000003,60.2998,856,65,0,9.35,0,35.347,0,NA,NA,2004-05-18 22:59:00
"274719","ICES/26MHENQ1047 ","0033","B","11/6/2001","14:06",-9.7167,61.2333,1035,650,0,8.0341,0,35.2261,0,NA,NA,2001-11-06 14:06:00
"1860772","ICES/58GSENQ452  ","0288","B","3/28/1992","16:30",4.1,62.904,745,90,0,6.87,0,35.1777,0,NA,NA,1992-03-28 16:30:00
"178086","ICES/26DAENQ685  ","3560","B","5/8/1997","15:22",8.0053,57.4988,0,35,0,6.64,0,34.657,0,NA,NA,1997-05-08 15:22:00
"2634314","ICES/67CE0099    ","0037","B","5/14/1991","16:44",9.0667,58.1667,595,75,0,7.05,0,34.85,0,NA,NA,1991-05-14 16:44:00
"1015098","ICES/06GAENQ710c ","0021","B","8/1/1991","06:40",11.915,54.2167,18,5,0,15.253,0,12.862,0,NA,NA,1991-08-01 06:40:00
"2044841","ICES/58GSENQ679a ","0501","B","7/14/1997","20:48",1.385,60.1173,101,25,0,12.055,0,34.9274,0,NA,NA,1997-07-14 20:48:00
"1271669","ICES/06UTENQ710p ","7093","B","9/3/2001","08:40",8.0833,54.05,20,10,0,18.61,0,29.97,0,NA,NA,2001-09-03 08:40:00
"3328417","ICES/74CZENQ716l ","0049","B","5/25/2002","13:02",-5.09750000000003,60.4795,992,90,0,9.66,0,35.396,0,NA,NA,2002-05-25 13:02:00
"275896","ICES/26viENQ503i ","0680","B","3/19/2001","08:32",9.0758,56.6208,5,2,0,1.7,0,22.25,0,393.91,0,2001-03-19 08:32:00
"2081300","ICES/58GSENQ679  ","0537","B","6/3/1998","16:38",-10.7462,48.7498,1426,55,0,11.862,0,35.5952,0,NA,NA,1998-06-03 16:38:00
"2095641","ICES/58JHENQ679a ","0962","B","11/15/1998","20:20",5.0013,55.0007,41,10,0,10.974,0,34.6731,0,NA,NA,1998-11-15 20:20:00
"1178567","ICES/07PEENQ540B ","9800","B","8/6/1995","20:51",14.5363,55.4072,60,35.9,0,7.488,0,8.192,0,NA,NA,1995-08-06 20:51:00
"784369","ICES/35TTENQ630d4","0054","B","3/31/1999","08:57",4.8525,43.3063,0,8.3,0,12.62,0,37.89,0,NA,NA,1999-03-31 08:57:00
"569908","ICES/35THENQ63004","0038","B","2/17/1995","07:14",-1.13170000000002,55.3617,90,40,0,6.49,0,34.457,0,NA,NA,1995-02-17 07:14:00
"1873525","ICES/58GSENQ484  ","1423","B","12/4/1992","06:25",10.835,58.165,172,125,0,8.944,0,35.0122,0,NA,NA,1992-12-04 06:25:00
"768506","ICES/35HTENQ630e0","0103","B","10/3/1999","06:07",7.775,43.376,2199,86,0,13.21,0,38.41,0,208.12,0,1999-10-03 06:07:00
"3091550","ICES/74CHENQ662  ","7749","B","9/5/1993","21:30",-12.2533,57.5067,0,300,0,9.51,0,35.334,0,NA,NA,1993-09-05 21:30:00
"1264991","ICES/06WHENQ710i ","0029","B","9/7/2000","06:07",13.1947,54.783,41,35,0,10.57,0,10.086,0,NA,NA,2000-09-07 06:07:00
"2034965","ICES/58MSENQ484  ","1072","B","11/8/1996","19:40",5.7878,58.9435,245,241,0,6.997,0,34.9339,0,NA,NA,1996-11-08 19:40:00
"2900194","ICES/77SCENQ719ai","0051","B","3/3/1992","15:15",11.5933,57.92,60,2,0,3.3,0,22.608,0,361.75,0,1992-03-03 15:15:00
"298488","ICES/26MHENQ1047 ","0027","B","5/7/2003","11:03",-8.20620000000002,60.6583,835,200,0,9.4233,0,35.3798,0,NA,NA,2003-05-07 11:03:00
"764472","ICES/35HTENQ630e0","0093","B","10/2/1999","00:08",7.7953,43.3448,2324,86,0,13.2,0,38.43,0,203.21,0,1999-10-02 00:08:00
"1356725","ICES/06AKENQ594e ","0191","B","4/12/2007","19:35",14.75,55.625,68,10,0,4.788,0,7.322,0,377.38,0,2007-04-12 19:35:00
"49678","ICES/26MHENQ1047 ","0111","B","5/11/1991","15:07",-12,60.5,392,35,0,8.653,0,35.2901,0,NA,NA,1991-05-11 15:07:00
"919759","ICES/35HTENQ630k0","0770","B","11/7/2006","12:03",-4.548,46.6457,0,95,0,12.594,0,35.637,0,NA,NA,2006-11-07 12:03:00
"1185034","ICES/06AKENQ594a ","1160","B","4/15/1996","22:42",13.25,55.0667,44,7,0,2.45,0,7.41,0,NA,NA,1996-04-15 22:42:00
"1189920","ICES/06AKENQ594a ","1263","B","5/17/1996","03:50",16,55.1333,87,72,0,3.12,0,14.76,0,NA,NA,1996-05-17 03:50:00
"1459264","ICES/45CEENQ762e ","0549","B","6/16/2005","22:37",-11.702,51.433,677,275,0,11.1192,0,35.531,0,NA,NA,2005-06-16 22:37:00
"1648057","ICES/48URENQ82495","0E04","B","5/9/1995","07:35",14.3128,42.9883,95,2,0,16.411,0,38.229,0,NA,NA,1995-05-09 07:35:00
"1494242","ICES/45CEENQ762e ","5045","B","10/10/2008","22:11",-9.32999999999998,51.4385,65,35,0,10.7675,0,35.2011,0,NA,NA,2008-10-10 22:11:00
"3187590","ICES/74SCENQ716h ","0298","B","11/29/1995","09:30",-3.16449999999998,61.3505,1345,40,0,9.65,0,35.284,0,NA,NA,1995-11-29 09:30:00
"2145647","ICES/58MSENQ679b ","0790","B","9/18/1999","17:46",-1.44170000000003,56.2708,63,40,0,11.984,0,34.7804,0,NA,NA,1999-09-18 17:46:00
"1986314","ICES/58JHENQ484  ","1574","B","12/12/1995","19:32",11.1763,58.0062,103,25,0,7.745,0,33.8818,0,NA,NA,1995-12-12 19:32:00
"1276404","ICES/06GAENQ710ab","0031","B","1/21/2002","09:53",5,55,41,5,0,7.249,0,34.767,0,NA,NA,2002-01-21 09:53:00
"2125588","ICES/58GSENQ679b ","1596","B","11/24/1999","09:25",-0.998299999999972,56.9993,69,40,0,10.568,0,35.0144,0,NA,NA,1999-11-24 09:25:00
"1125070","ICES/07PEENQ540B ","3684","B","3/26/1994","04:00",13.5,54.925,47,36,0,2.333,0,18.925,0,390.78,0,1994-03-26 04:00:00
"1676615","ICES/48UDENQ82498","C100","B","5/13/1998","00:00",12.756,45.25,26,10.5,0,11.658,0,37.137,0,235.81,0,1998-05-13 00:00:00
"389626","ICES/26MHENQ1047 ","0045","B","11/10/2008","09:41",-3.73200000000003,60.1668,149,137,0,10.5928,0,35.4007,0,NA,NA,2008-11-10 09:41:00
"1978100","ICES/58JHENQ452  ","0672","B","6/4/1995","22:14",-6.88080000000002,59.2838,528,90,0,9.528,0,35.3575,0,NA,NA,1995-06-04 22:14:00
"633776","ICES/35EUENQ630d0","0H43","B","5/2/1997","17:22",4.9583,42.9258,0,100,0,13.923,0,38.081,0,NA,NA,1997-05-02 17:22:00
"1854657","ICES/58GD        ","0105","B","3/9/1992","10:00",9.0833,58.2,415,20,0,6.32,0,34.272,0,NA,NA,1992-03-09 10:00:00
